date,close,ExactBestMajorReversals,4DaysAheadTwoState,BuyIfNotSell,SellIfNotBuy,TwoStateMajorReversals,TwoStDayAfterMajRev,2StBDayAftSDayBefore,2StBDayAftSDayOf,DayAfterMajorReversal,4_days_ahead_TARGET,5pct_20day_TARGET,5pct_10day_TARGET,2_5pct_5day_TARGET,vix,candleHeight,6_day_SMA ,pct_Diff_from_6_day_SMA,Slope_6_Day_SMA,4_day_SMA,Slope_4_day_SMA,newHighs1Y,newLows1Y,CHLI_1Y,newHighs1M,newLows1M,CHLI_1M,newHighs2W,newLows2W,CHLI_2W,newHighs1W,newLows1W,CHLI_1W,advancedIssues,declinedIssues,ADV_Issues,advancedVolume,declinedVolume,ADV_Vol,advancedIssuesComp,declinedIssuesComp,ADV_Issues_Comp,advancedVolumeComp,declinedVolumeComp,ADV_Vol_Comp,PutCallRatio,PutCallRatio100,ImpVol,daysToEarnings,daysToDividend,TenYearFuturesContract,TwoYearFuturesContract,2yr_Yield,10yr_Yield,2yr_pct_chg,10yr_pct_chg,10yr_2yr_diff,10_2_diff_pct_chg
9/29/2014,25.0275,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,15.98,0.365,25.17416667,-0.006,-0.026,25.03,-0.053,46,165,0.218009468,134,673,0.166047086,190,878,0.17790262,363,878,0.292506041,1155,1467,0.440503431,205750,241948,0.459573194,1169,1510,0.436356848,"785,354","887,370",0.469506027,N/A,N/A,0.2643,-15,-28,124.875,109.4453,0.575,2.479,-0.0069,-0.0194,1.904,-0.0231
9/30/2014,25.1875,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,16.31,0.015,25.16125,0.001,-0.016,24.968,-0.021,60,192,0.238095229,156,712,0.1797235,196,848,0.187739462,472,848,0.357575755,800,1822,0.305110601,213545,395549,0.35059449,819,1862,0.305483028,"823,224","1,265,169",0.394190174,N/A,N/A,0.2524,-14,-27,124.8125,109.4609,0.575,2.495,0,0.0065,1.92,0.0084
10/1/2014,24.795,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,16.71,0.3525,25.01708333,-0.009,-0.052,25.049,0.027,26,330,0.073033706,97,1276,0.070648215,120,1492,0.074441687,254,"1,492",0.145475371,557,2117,0.208302168,72713,533557,0.119935012,592,2119,0.218369605,"314,954","1,952,034",0.138930599,N/A,N/A,0.2791,-13,-26,125.625,109.5625,0.52,2.389,-0.0957,-0.0425,1.869,-0.0266
10/2/2014,24.975,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,16.16,0.1375,24.94,0.001,-0.074,24.996,-0.018,29,237,0.109022552,96,916,0.094861659,126,1083,0.104218361,320,"1,083",0.228082678,1686,929,0.644741871,292010,238503,0.55042949,1723,958,0.642670643,"1,082,658","981,979",0.524381768,N/A,N/A,0.2663,-12,-25,125.4062,109.5547,0.535,2.436,0.0288,0.0197,1.901,0.0171
10/3/2014,24.905,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,14.55,0.045,25.01291667,-0.004,-0.001,24.966,-0.01,49,81,0.376923048,175,190,0.479452042,262,279,0.484288346,634,279,0.694414012,1739,895,0.660212602,359727,118104,0.752833115,1769,892,0.664787671,"1,272,114","437,696",0.744008983,N/A,N/A,0.267,-11,-24,125.2344,109.4844,0.564,2.436,0.0542,0,1.872,-0.0153
10/6/2014,24.905,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,15.46,0.085,24.96583333,-0.002,0.009,24.895,-0.024,39,129,0.232142843,118,335,0.260485645,248,495,0.333781961,471,495,0.487577635,850,1781,0.323071074,131335,336589,0.280675922,858,1804,0.322314048,"492,880","1,241,809",0.284131622,N/A,N/A,0.2686,-10,-23,125.4219,109.5391,0.536,2.42,-0.0496,-0.0066,1.884,0.0064
10/7/2014,24.6875,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,17.2,0.17,24.90916667,-0.009,-0.035,24.868,-0.009,22,219,0.091286303,64,699,0.083879422,128,967,0.116894976,208,967,0.177021275,511,2125,0.193854324,97131,439608,0.18096505,509,2185,0.188938381,"510,725","1,556,695",0.247034952,N/A,N/A,0.2825,-9,-22,126.0781,109.6172,0.508,2.341,-0.0522,-0.0326,1.833,-0.0271
10/8/2014,25.2,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,BUY,HOLD,SELL,15.11,0.51,24.91125,0.012,-0.018,24.924,0.019,24,332,0.067415728,80,942,0.078277886,227,1192,0.15997181,412,"1,192",0.256857854,1838,783,0.701259059,490718,135365,0.783790648,1910,768,0.713218817,"1,712,118","660,200",0.721706786,N/A,N/A,0.2694,-8,-21,126.5,109.7188,0.452,2.318,-0.1102,-0.0098,1.866,0.018
10/9/2014,25.255,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,BUY,HOLD,SELL,18.76,0.13,24.98791667,0.011,0.026,25.012,0.029,28,257,0.098245611,83,678,0.109067016,185,900,0.170506911,287,900,0.241786013,364,2287,0.137306676,76800,514035,0.129985529,379,2309,0.140997023,"404,331","1,793,454",0.183972045,N/A,N/A,0.2998,-7,-20,126.5312,109.75,0.448,2.327,-0.0088,0.0039,1.879,0.007
10/10/2014,25.1825,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,BUY,HOLD,SELL,21.24,0.005,25.0225,0.006,0.037,25.081,0.023,22,427,0.048997772,77,1163,0.062096774,144,1576,0.08372093,197,"1,576",0.11111111,695,1930,0.264761904,81354,679898,0.106868685,717,1973,0.26654275,"323,918","2,407,007",0.118611093,N/A,N/A,0.3162,-6,-19,126.7656,109.7969,0.428,2.286,-0.0446,-0.0176,1.858,-0.0112
10/13/2014,24.9525,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,BUY,BUY,BUY,HOLD,24.64,0.38,25.03041667,-0.003,0.014,25.148,0.022,26,382,0.063725489,121,1053,0.103066439,248,1347,0.155485892,335,"1,347",0.199167656,1136,1491,0.432432431,166469,510956,0.245737905,1156,1524,0.431343282,"596,183","1,816,086",0.247146152,N/A,N/A,0.3362,-5,-18,127.375,109.875,0.4,2.238,-0.0654,-0.021,1.838,-0.0108
10/14/2014,24.6875,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,BUY,BUY,BUY,BUY,22.79,0.41,24.99416667,-0.012,-0.009,25.019,-0.043,26,226,0.103174599,176,605,0.22535211,372,774,0.324607327,565,774,0.421956681,1636,1027,0.614344722,464757,228130,0.670754394,1688,1026,0.621960204,"1,614,666","832,728",0.659749105,N/A,N/A,0.3277,-4,-17,127.5156,109.9141,0.376,2.197,-0.06,-0.0183,1.821,-0.0092
10/15/2014,24.385,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,BUY,BUY,BUY,BUY,26.25,0.1075,24.94375,-0.022,-0.029,24.802,-0.072,26,409,0.059770114,138,1014,0.119791666,305,1239,0.197538859,474,"1,239",0.276707529,1475,1198,0.551814439,430690,433696,0.498261193,1493,1227,0.548897057,"1,511,733","1,482,890",0.504815798,N/A,N/A,0.3678,-3,-16,128.2188,110.0391,0.308,2.129,-0.1809,-0.031,1.821,0
10/16/2014,24.065,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,BUY,BUY,BUY,BUY,25.2,0.1775,24.75458333,-0.027,-0.08,24.523,-0.093,23,144,0.137724543,180,313,0.365111554,423,434,0.493582258,704,434,0.618629169,1778,884,0.667918855,453190,303782,0.59868793,1828,880,0.675036925,"1,510,817","1,049,045",0.590194706,N/A,N/A,0.3401,-2,-15,127.9844,109.9766,0.339,2.151,0.1006,0.0103,1.812,-0.0049
10/17/2014,24.4175,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,21.99,0.0425,24.615,-0.008,-0.11,24.389,-0.045,34,48,0.414634096,207,98,0.678688502,482,153,0.759055106,1034,153,0.871103615,1309,1338,0.494522099,455815,246348,0.649158386,1347,1370,0.495767389,"1,407,444","784,990",0.641955014,N/A,N/A,0.3151,-1,-14,127.6875,109.9141,0.375,2.199,0.1062,0.0223,1.824,0.0066
10/20/2014,24.94,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,18.57,0.355,24.57458333,0.015,-0.06,24.452,0.021,22,48,0.314285669,111,100,0.526066326,254,184,0.579908663,604,184,0.766497452,1834,804,0.695223652,398465,78760,0.834962544,1840,836,0.68759342,"1,383,662","278,712",0.832340977,N/A,N/A,0.297,0,-13,127.7344,109.9609,0.354,2.193,-0.056,-0.0027,1.839,0.0082
10/21/2014,25.6175,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,16.08,0.1375,24.68541667,0.038,0.023,24.76,0.103,46,33,0.582278407,260,79,0.766961629,622,143,0.813071885,1147,143,0.88914728,1976,651,0.752188806,459637,60459,0.883754153,2007,668,0.750280371,"1,681,806","268,845",0.862176781,N/A,N/A,0.222,-66,-12,127.5,109.9375,0.366,2.227,0.0339,0.0155,1.861,0.012
10/22/2014,25.7475,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,17.87,0.0375,24.86208333,0.036,0.096,25.181,0.14,57,35,0.61956515,256,83,0.75516222,608,205,0.747847469,996,205,0.829308902,679,1928,0.260452627,120585,411127,0.226786305,695,1989,0.258941877,"488,920","1,438,745",0.253633282,N/A,N/A,0.2247,-65,-11,127.5312,109.9531,0.362,2.22,-0.0109,-0.0031,1.858,-0.0016
10/23/2014,26.2075,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,16.53,0.1875,25.16583333,0.043,0.16,25.628,0.149,59,52,0.531531484,269,95,0.739010969,618,259,0.70467502,882,259,0.773006128,1937,713,0.730943393,462966,74946,0.860672378,1958,733,0.727610551,"1,608,947","294,020",0.845493905,N/A,N/A,0.2157,-64,-10,127.0312,109.8984,0.395,2.277,0.0912,0.0257,1.882,0.0129
10/24/2014,26.305,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,BUY,16.11,0.01,25.53916667,0.031,0.226,25.969,0.114,55,52,0.514018644,244,89,0.732732711,546,300,0.645390063,667,300,0.689762144,1457,1129,0.563418405,321931,144526,0.690162223,1500,1149,0.566251413,"1,116,596","580,225",0.658051733,N/A,N/A,0.215,-63,-9,127.0312,109.9141,0.386,2.266,-0.0228,-0.0048,1.88,-0.0011
10/27/2014,26.2775,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,BUY,16.04,0.065,25.84916667,0.017,0.228,26.134,0.055,51,69,0.424999965,259,126,0.672727255,449,450,0.499443821,557,450,0.553128098,1233,1377,0.472413791,230805,200992,0.534522009,1234,1422,0.464608432,"805,865","719,750",0.528223044,N/A,N/A,0.2204,-62,-8,127.0938,109.9297,0.382,2.259,-0.0104,-0.0031,1.877,-0.0016
10/28/2014,26.685,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,14.39,0.335,26.14,0.021,0.2,26.369,0.078,142,45,0.759358248,723,82,0.898136635,1097,277,0.79839883,1292,277,0.823454424,2119,531,0.799622638,462538,68731,0.870628627,2169,523,0.805720651,"1,603,599","304,492",0.840420609,N/A,N/A,0.2121,-61,-7,126.8281,109.9141,0.398,2.3,0.0419,0.0181,1.902,0.0133
10/29/2014,26.835,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,15.15,0.175,26.34291667,0.019,0.165,26.526,0.052,130,40,0.764705837,672,94,0.877284584,1009,286,0.779150573,1157,286,0.801801796,1212,1394,0.465080581,234532,331000,0.414710397,1237,1441,0.461911873,"837,981","1,284,894",0.394738739,N/A,N/A,0.2136,-60,-6,126.5,109.7969,0.489,2.321,0.2286,0.0091,1.832,-0.0368
10/30/2014,26.745,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,14.52,0.04,26.50916667,0.009,0.123,26.636,0.037,155,64,0.707762525,658,118,0.847938133,877,353,0.713008124,1026,353,0.744017399,1624,979,0.623895503,288458,244624,0.54111375,1678,982,0.630827065,"1,046,566","930,458",0.529364338,N/A,N/A,0.2155,-59,-5,126.6094,109.8281,0.477,2.308,-0.0245,-0.0056,1.831,-0.0005
10/31/2014,27,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,14.03,0.0025,26.64125,0.014,0.099,26.816,0.06,277,52,0.841945263,990,86,0.920074341,1304,279,0.823752364,1521,279,0.844999995,1924,773,0.71338524,541844,147739,0.785756029,1914,817,0.70084218,"1,810,587","550,402",0.766876508,N/A,N/A,0.2093,-58,-4,126.375,109.7812,0.497,2.335,0.0419,0.0117,1.838,0.0038
11/3/2014,27.35,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,14.73,0.2925,26.81541667,0.02,0.102,26.983,0.055,189,51,0.787499967,589,94,0.862371876,777,272,0.740705427,898,272,0.767521361,1175,1477,0.443061838,310424,231673,0.572635525,1191,1489,0.444402983,"1,167,738","821,961",0.586891786,N/A,N/A,0.2206,-57,-3,126.2969,109.75,0.517,2.346,0.0402,0.0047,1.829,-0.0049
11/4/2014,27.15,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,14.89,0.2125,26.96083333,0.007,0.107,27.061,0.026,112,56,0.666666627,351,102,0.77483442,427,440,0.492502878,489,440,0.526372438,1111,1540,0.419087135,223182,271929,0.450771645,1145,1529,0.428197455,"816,569","1,012,002",0.446561277,N/A,N/A,0.2216,-56,-2,126.3594,109.7578,0.517,2.335,0,-0.0047,1.818,-0.006
11/5/2014,27.215,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,14.17,0.06,27.04916667,0.006,0.078,27.179,0.039,175,62,0.738396593,474,123,0.793969836,563,507,0.526168219,643,507,0.55913043,1394,1231,0.531047617,292373,219269,0.571440578,1396,1281,0.521479266,"1,122,312","819,929",0.577843841,N/A,N/A,0.2199,-55,-1,126.3281,109.7344,0.526,2.346,0.0174,0.0047,1.82,0.0011
11/6/2014,27.175,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,13.67,0.0325,27.10583333,0.003,0.048,27.223,0.015,153,69,0.689189158,411,134,0.754128427,507,495,0.505988019,579,495,0.53910614,1540,1098,0.583775585,298184,207393,0.589789488,1541,1128,0.577369799,"1,115,266","825,687",0.574597118,N/A,N/A,0.2236,-54,0,125.9688,109.6719,0.55,2.382,0.0456,0.0153,1.832,0.0066
11/7/2014,27.2525,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,BUY,BUY,13.12,0.065,27.19041667,0.002,0.047,27.198,-0.008,130,69,0.653266299,396,145,0.731977805,491,541,0.475775189,571,541,0.513489204,1283,1341,0.488948169,244080,249206,0.494804231,1314,1371,0.489385473,"943,032","895,569",0.512907368,N/A,N/A,0.2215,-53,-60,126.75,109.7812,0.502,2.301,-0.0873,-0.034,1.799,-0.018
11/10/2014,27.2075,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,BUY,BUY,12.67,0.0475,27.225,-0.001,0.04,27.213,0.005,182,51,0.781115846,519,87,0.856435629,596,338,0.638115625,752,338,0.689908251,1603,1039,0.606737318,282377,206146,0.578021915,1657,1035,0.615527487,"1,030,197","769,917",0.572295421,N/A,N/A,0.221,-52,-59,126.25,109.7188,0.539,2.36,0.0737,0.0256,1.821,0.0122
11/11/2014,27.425,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,BUY,BUY,12.92,0.2475,27.2375,0.007,0.016,27.265,0.018,156,60,0.722222189,405,110,0.786407752,468,394,0.542923428,637,394,0.617846745,1224,1373,0.471313052,208693,208179,0.500616496,1233,1402,0.467931687,"828,754","756,285",0.522860321,N/A,N/A,0.2182,-51,-58,126.1875,109.6875,0.551,2.371,0.0223,0.0047,1.82,-0.0005
11/12/2014,27.8125,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,BUY,BUY,13.02,0.4675,27.34791667,0.017,0.041,27.424,0.053,162,59,0.733031641,454,108,0.807829167,519,441,0.540624994,685,441,0.60834813,1580,1024,0.60675883,283154,177000,0.615346167,1624,1037,0.610296879,"1,060,629","664,615",0.614770432,N/A,N/A,0.2143,-50,-57,126.2188,109.7031,0.543,2.373,-0.0145,0.0008,1.83,0.0055
11/13/2014,28.205,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,BUY,BUY,13.79,0.255,27.51291667,0.025,0.092,27.663,0.079,184,71,0.721568599,480,119,0.801335546,548,485,0.530493703,774,485,0.614773625,888,1724,0.339969371,217077,261643,0.453452958,878,1800,0.327856608,"846,696","977,945",0.464034295,N/A,N/A,0.2245,-49,-56,126.5,109.7578,0.519,2.345,-0.0442,-0.0118,1.826,-0.0022
11/14/2014,28.545,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,SELL,HOLD,HOLD,13.31,0.255,27.74125,0.029,0.131,27.997,0.111,102,75,0.576271154,272,147,0.649164662,351,724,0.326511625,527,724,0.421262986,1248,1365,0.477611938,250811,195947,0.56140237,1300,1379,0.485255691,"980,858","713,221",0.578991889,N/A,N/A,0.2301,-48,-55,126.625,109.7656,0.516,2.319,-0.0058,-0.0111,1.803,-0.0126
11/17/2014,28.4975,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,SELL,HOLD,BUY,13.99,0.08,27.94875,0.02,0.145,28.265,0.089,93,72,0.563636329,249,184,0.575057723,324,902,0.26427406,480,902,0.347322718,912,1761,0.341189673,161237,278171,0.36694143,912,1775,0.339411982,"609,776","1,008,485",0.376809427,N/A,N/A,0.2495,-47,-54,126.4844,109.7969,0.512,2.34,-0.0078,0.0091,1.828,0.0139
11/18/2014,28.8675,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,SELL,HOLD,HOLD,13.86,0.3725,28.22541667,0.023,0.161,28.529,0.088,117,62,0.653631248,294,158,0.650442463,382,635,0.375614549,565,635,0.470833329,1586,1071,0.59691381,289886,146054,0.664967656,1640,1080,0.602941174,"1,068,288","537,973",0.665077469,N/A,N/A,0.2505,-46,-53,126.6719,109.8047,0.504,2.317,-0.0156,-0.0098,1.813,-0.0082
11/19/2014,28.6675,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,BUY,13.96,0.195,28.4325,0.008,0.161,28.644,0.039,61,74,0.451851818,176,210,0.455958537,242,1022,0.191455695,359,"1,022",0.259956551,749,1895,0.283282904,129026,312228,0.292407548,762,1934,0.282640949,"493,245","1,100,690",0.309451138,N/A,N/A,0.2516,-45,-52,126.3438,109.7734,0.525,2.358,0.0417,0.0177,1.833,0.011
11/20/2014,29.0775,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,13.58,0.35,28.64333333,0.015,0.139,28.778,0.044,72,60,0.545454504,199,162,0.551246522,285,776,0.268614512,443,776,0.36341263,1758,880,0.666413947,305740,111991,0.731906418,1817,891,0.670974887,"1,176,474","428,898",0.732835754,N/A,N/A,0.2524,-44,-51,126.4844,109.8125,0.509,2.338,-0.0305,-0.0085,1.829,-0.0022
11/21/2014,29.1175,BUY,SELL,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,12.9,0.26,28.79541667,0.011,0.121,28.933,0.052,144,49,0.746113951,412,106,0.79536678,589,349,0.627931763,891,349,0.718548381,1394,1287,0.519955239,335079,237768,0.584936292,1447,1294,0.52790952,"1,043,973","781,775",0.571805638,N/A,N/A,0.2523,-43,-50,126.6875,109.8359,0.505,2.312,-0.0079,-0.0111,1.807,-0.012
11/24/2014,29.6562,BUY,SELL,BUY,BUY,BUY,BUY,BUY,BUY,BUY,SELL,SELL,HOLD,SELL,12.62,0.4387,28.98061667,0.024,0.112,29.13,0.066,137,43,0.761111069,378,106,0.780991719,515,304,0.628815621,777,304,0.718778902,1916,751,0.718410196,325751,102520,0.76061886,1932,791,0.709511566,"1,158,652","374,273",0.755843893,N/A,N/A,0.2412,-42,-49,126.1094,109.4609,0.497,2.305,-0.0158,-0.003,1.808,0.0006
11/25/2014,29.4,BUY,SELL,BUY,BUY,BUY,BUY,BUY,BUY,BUY,SELL,HOLD,HOLD,HOLD,12.25,0.3675,29.13103333,0.009,0.112,29.313,0.061,165,48,0.774647851,412,118,0.777358476,582,291,0.666666659,832,291,0.740872656,1290,1352,0.488266463,256089,248225,0.50779673,1314,1379,0.487931673,"836,679","780,602",0.517336814,N/A,N/A,0.2413,-41,-48,126.5,109.4844,0.524,2.259,0.0543,-0.02,1.735,-0.0404
11/26/2014,29.75,BUY,SELL,BUY,BUY,BUY,BUY,SELL,BUY,BUY,SELL,HOLD,SELL,SELL,12.07,0.265,29.27811667,0.016,0.099,29.481,0.056,134,44,0.752808946,355,110,0.763440844,507,262,0.659297781,757,262,0.742885174,1564,1032,0.602465329,244465,116419,0.677406036,1618,1072,0.601486987,"888,971","419,655",0.679316321,N/A,N/A,0.2415,-40,-47,126.6406,109.5156,0.52,2.245,-0.0076,-0.0062,1.725,-0.0058
11/28/2014,29.7325,SELL,SELL,SELL,SELL,SELL,BUY,SELL,SELL,BUY,SELL,HOLD,SELL,SELL,13.33,0.09,29.45561667,0.01,0.108,29.635,0.051,193,91,0.679577441,406,231,0.637362627,586,728,0.445966511,795,728,0.521996057,838,1739,0.325184322,154570,159577,0.492030801,875,1776,0.330064125,"483,109","507,627",0.487626371,N/A,N/A,0.2551,-39,-46,127.1562,109.5703,0.476,2.173,-0.0846,-0.0321,1.697,-0.0162
12/1/2014,28.7675,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,SELL,HOLD,14.29,0.935,29.40395,-0.022,0.042,29.413,-0.074,65,182,0.263157884,149,601,0.198666664,223,1434,0.134580566,326,"1,434",0.185227272,569,2119,0.211681547,82567,421133,0.163920985,599,2134,0.219173069,"323,910","1,530,715",0.174649862,N/A,N/A,0.2864,-38,-45,126.7812,109.5625,0.504,2.236,0.0588,0.029,1.732,0.0206
12/2/2014,28.6575,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,SELL,HOLD,12.85,0.2825,29.32728333,-0.023,-0.043,29.227,-0.062,84,114,0.424242403,200,338,0.371747205,302,812,0.27109515,425,812,0.343573158,1794,841,0.680834912,327678,150778,0.684865484,1836,882,0.675496686,"1,222,293","567,829",0.682798714,N/A,N/A,0.2738,-37,-44,126.2969,109.4688,0.539,2.294,0.0694,0.0259,1.755,0.0133
12/3/2014,28.9825,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,12.47,0.045,29.215,-0.008,-0.063,29.035,-0.064,141,88,0.615720497,320,249,0.562390148,494,545,0.475457166,674,545,0.552912219,1634,1026,0.614285712,310797,152058,0.671478109,1667,1042,0.615356218,"1,155,526","523,044",0.688399054,N/A,N/A,0.259,-36,-43,126.3125,109.4219,0.559,2.282,0.0371,-0.0052,1.723,-0.0182
12/4/2014,28.8725,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,SELL,12.38,0.07,29.12708333,-0.009,-0.067,28.82,-0.072,141,108,0.566265037,284,248,0.533834576,423,593,0.416338579,585,593,0.49660441,1069,1581,0.403396225,176573,291325,0.377374983,1065,1629,0.395322938,"671,749","1,019,791",0.39712274,N/A,N/A,0.2595,-35,-42,126.625,109.4688,0.543,2.236,-0.0286,-0.0202,1.693,-0.0174
12/5/2014,28.75,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,SELL,11.82,0.2475,28.96041667,-0.007,-0.085,28.816,-0.001,189,114,0.623762356,389,241,0.617460308,600,455,0.568720374,761,455,0.625822363,1775,893,0.665292351,293810,171998,0.630753443,1805,929,0.660204826,"1,058,251","673,527",0.611077748,N/A,N/A,0.2456,-34,-41,125.875,109.2188,0.643,2.307,0.1842,0.0318,1.664,-0.0171
12/8/2014,28.1,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,HOLD,SELL,14.21,0.4325,28.68833333,-0.02,-0.146,28.676,-0.046,178,186,0.489010976,378,456,0.453237405,542,777,0.410917359,728,777,0.483720927,702,2010,0.258849557,125077,402581,0.237041796,697,2048,0.25391621,"451,562","1,493,996",0.232098966,N/A,N/A,0.2716,-33,-40,126.2031,109.2578,0.631,2.259,-0.0187,-0.0208,1.628,-0.0216
12/9/2014,28.53,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,HOLD,SELL,14.89,0.9825,28.64875,-0.004,-0.104,28.563,-0.038,111,180,0.381443286,295,601,0.329241068,454,1050,0.3018617,614,"1,050",0.368990382,1826,866,0.67830609,340684,172603,0.663730038,1872,860,0.685212296,"1,283,429","632,436",0.669895321,N/A,N/A,0.2656,-32,-39,126.6562,109.2969,0.616,2.213,-0.0238,-0.0204,1.597,-0.019
12/10/2014,27.9875,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,HOLD,HOLD,18.53,0.61,28.53708333,-0.019,-0.05,28.342,-0.074,104,133,0.438818547,262,364,0.418530345,381,679,0.359433959,507,679,0.427487349,506,2164,0.189513108,69622,450429,0.133875331,477,2251,0.174853372,"304,566","1,511,858",0.167673407,N/A,N/A,0.3001,-31,-38,127.1406,109.4062,0.572,2.173,-0.0714,-0.0181,1.601,0.0025
12/11/2014,27.905,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,HOLD,HOLD,20.08,0.18,28.3575,-0.016,-0.097,28.131,-0.07,101,121,0.454954934,228,322,0.414545447,319,609,0.343749996,422,609,0.409311344,1605,1079,0.597988075,332132,154017,0.683189722,1651,1103,0.599491646,"1,224,622","577,172",0.679668153,N/A,N/A,0.2758,-30,-37,126.9531,109.3281,0.608,2.169,0.0629,-0.0018,1.561,-0.025
12/12/2014,27.4325,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,HOLD,HOLD,HOLD,21.08,0.1825,28.1175,-0.024,-0.14,27.964,-0.056,56,202,0.217054255,148,597,0.198657715,202,1162,0.148093841,285,"1,162",0.196959225,773,1933,0.285661492,125607,399779,0.239075651,787,1951,0.287436084,"512,039","1,345,420",0.275666381,N/A,N/A,0.3056,-29,-36,127.7188,109.4766,0.544,2.083,-0.1053,-0.0396,1.539,-0.0141
